,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
1050,Land Rover,Discovery,2014,внедорожник,2 050 000,3.0,чёрный,полный,левый,дизель,не битый,3,5,211 л.с.,110000 км,SALLAAAN*EA****18,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2014_1119075672
1051,Land Rover,Range Rover,2011,внедорожник,1 549 999,4.4,белый,полный,левый,дизель,не битый,3,4,313 л.с.,170000 км,SALLMAMH*CA****95,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2011_1194864103
1052,Land Rover,Range Rover Sport,2012,внедорожник,1 600 000,3.0,коричневый,полный,левый,дизель,не битый,2,5,245 л.с.,87000 км,SALLSAAF*DA****08,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_sport_2012_1354949549
1053,Land Rover,Range Rover,2006,внедорожник,999 999,3.6,серебряный,полный,левый,дизель,не битый,3,5,272 л.с.,102000 км,SALLMAM2*7A****35,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2006_1242325166
1054,Land Rover,Range Rover,2013,внедорожник,2 970 000,4.4,бежевый,полный,левый,дизель,не битый,1,5,340 л.с.,54500 км,SALGA2HF*EA****55,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2013_1709728210
1055,Land Rover,Range Rover,2011,внедорожник,1 321 000,5.0,чёрный,полный,левый,бензин,не битый,2,5,510 л.с.,120227 км,SALLMAME*CA****63,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2011_1612140311
1056,Land Rover,Freelander,2011,внедорожник,1 050 000,2.2,серый,полный,левый,дизель,не битый,3,5,149 л.с.,74000 км,SALFA2BB*BH****70,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2011_1226114016
1057,Land Rover,Freelander,2013,внедорожник,1 500 000,2.0,белый,полный,левый,бензин,не битый,1,5,240 л.с.,97000 км,SALFA2BG*DH****68,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2013_1378381182
1058,Land Rover,Freelander,2014,внедорожник,1 290 000,2.2,чёрный,полный,левый,дизель,не битый,2,5,190 л.с.,132000 км,SALFA2BD*EH****58,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_freelander_2014_1529255573
1059,Land Rover,Discovery,2007,внедорожник,580 000,2.7,серебряный,полный,левый,дизель,не битый,3,4,190 л.с.,295000 км,SALLAAA1*SA****96,автомат,https://www.avito.ru/moskva/avtomobili/land_rover_discovery_2007_1525539895
