,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
346,Mercedes-Benz,GLE-класс,2018,внедорожник,5 381 055,3.0,белый,полный,левый,дизель,,,5,249 л.с.,,WDC29232*1A****77,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_2018_1359293912
347,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,7 454 510,3.0,белый,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****81,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1246346959
348,Mercedes-Benz,GL-класс,2011,внедорожник,1 699 000,3.0,чёрный,полный,левый,дизель,не битый,3,5,224 л.с.,84000 км,WDC16482*1A****44,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gl-klass_2011_1197409687
349,Mercedes-Benz,S-класс,2007,седан,819 000,5.5,серебряный,полный,левый,бензин,не битый,3,,388 л.с.,95201 км,WDD22118*1A****61,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_s-klass_2007_1185324941
350,Mercedes-Benz,A-класс,2014,хетчбэк,979 000,1.6,белый,задний,левый,бензин,не битый,3,5,122 л.с.,48600 км,WDD17604*1V****52,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_a-klass_2014_1680720240
351,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,белый,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****36,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1313939684
352,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,белый,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****43,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1257771161
353,Mercedes-Benz,C-класс AMG,2018,купе,4 957 646,3.0,чёрный,полный,левый,бензин,,,2,367 л.с.,,WDD20536*1F****37,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_amg_2018_1038286540
354,Mercedes-Benz,C-класс,2018,седан,2 277 736,1.6,чёрный,задний,левый,бензин,,,4,150 л.с.,,WDD20504*1R****03,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2018_1191267452
355,Mercedes-Benz,C-класс,2018,седан,2 318 296,1.6,белый,задний,левый,бензин,,,4,150 л.с.,,WDD20504*1R****99,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2018_1508294597
356,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,6 707 776,3.0,чёрный,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****54,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1083805757
357,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,7 480 410,3.0,белый,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****05,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1718350365
358,Mercedes-Benz,C-класс,2018,седан,2 618 789,1.6,синий,задний,левый,бензин,,,4,150 л.с.,,WDD20504*1R****81,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2018_1072543970
359,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,6 757 776,3.0,чёрный,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****74,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1392191896
360,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,6 707 776,3.0,чёрный,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****73,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1275754276
361,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****29,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1449047418
362,Mercedes-Benz,E-класс,2018,седан,3 171 619,2.0,чёрный,полный,левый,бензин,,,4,184 л.с.,,WDD21304*1A****40,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1151361488
363,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****36,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1196871001
364,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****90,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1692372530
365,Mercedes-Benz,E-класс,2018,седан,2 747 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****96,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1389189496
366,Mercedes-Benz,E-класс,2018,седан,2 890 000,2.0,чёрный,задний,левый,бензин,,,4,184 л.с.,,WDD21304*1A****26,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1243196149
367,Mercedes-Benz,E-класс,2018,седан,3 086 619,2.0,чёрный,полный,левый,бензин,,,4,184 л.с.,,WDD21304*1A****41,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1430835515
368,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,6 707 776,3.0,чёрный,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****29,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1522604232
369,Mercedes-Benz,E-класс,2018,седан,3 388 526,2.0,чёрный,полный,левый,бензин,,,4,184 л.с.,,WDD21304*1A****15,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1442399452
370,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,6 707 776,3.0,чёрный,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****12,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1320421823
371,Mercedes-Benz,E-класс,2018,седан,3 362 719,2.0,синий,полный,левый,бензин,,,4,184 л.с.,,WDD21304*1A****11,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1411336548
372,Mercedes-Benz,E-класс,2015,седан,1 270 000,2.0,чёрный,задний,левый,бензин,не битый,1,5,184 л.с.,39500 км,WDD21203*1B****53,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2015_1591102792
373,Mercedes-Benz,GL-класс,2008,внедорожник,920 000,4.7,чёрный,полный,левый,бензин,не битый,4+,5,340 л.с.,130000 км,WDC16487*1A****62,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gl-klass_2008_1130734575
374,Mercedes-Benz,S-класс AMG,2015,седан,5 800 000,5.5,чёрный,задний,левый,бензин,не битый,3,4,585 л.с.,14188 км,WDD22217*1A****50,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_s-klass_amg_2015_1547176449
375,Mercedes-Benz,M-класс,2011,внедорожник,1 440 000,3.0,чёрный,полный,левый,дизель,не битый,2,5,224 л.с.,153000 км,WDC16412*1A****93,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_m-klass_2011_1250758960
376,Mercedes-Benz,E-класс,2018,седан,3 362 719,2.0,синий,полный,левый,бензин,,,4,184 л.с.,,WDD21304*1A****11,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2018_1411336548
377,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****04,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1645024170
378,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****03,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1312163165
379,Mercedes-Benz,GLE-класс AMG,2018,внедорожник,6 733 676,3.0,чёрный,полный,левый,бензин,,,5,367 л.с.,,WDC29236*1A****76,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gle-klass_amg_2018_1586850348
380,Mercedes-Benz,GLC-класс,2018,внедорожник,2 698 053,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****06,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1669291714
381,Mercedes-Benz,GLS-класс,2018,внедорожник,5 169 304,3.0,чёрный,полный,левый,дизель,,,5,249 л.с.,,WDC16682*1B****55,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gls-klass_2018_1635220310
382,Mercedes-Benz,GLC-класс,2018,внедорожник,2 918 604,2.0,серый,полный,левый,бензин,,,5,211 л.с.,,WDC25394*1V****08,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_glc-klass_2018_1327235926
383,Mercedes-Benz,C-класс,2018,седан,2 233 456,1.6,синий,задний,левый,бензин,,,4,150 л.с.,,WDD20504*1R****30,автомат,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2018_1485145609
