,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
462,Infiniti,G25,2013,седан,1 180 000,2.5,чёрный,задний,левый,бензин,не битый,2,4,222 л.с.,79000 км,JN1BDAV3*U0****55,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g25_2013_1127358912
463,Infiniti,QX56,2012,внедорожник,1 720 000,5.6,серебряный,полный,левый,бензин,не битый,2,5,406 л.с.,163000 км,JN1JANZ6*U0****78,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx56_2012_1661448338
464,Infiniti,QX50,2018,внедорожник,2 477 000,2.0,чёрный,полный,левый,бензин,,,5,249 л.с.,,3PCMANJ5*Z0****82,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx50_2018_1434433596
465,Infiniti,EX37,2010,внедорожник,765 000,3.7,коричневый,полный,левый,бензин,не битый,2,5,330 л.с.,141000 км,JN1TBNJ5*U0****47,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_ex37_2010_1496368195
466,Infiniti,G25,2011,седан,950 000,2.5,чёрный,задний,левый,бензин,не битый,3,4,222 л.с.,109000 км,JN1BDAV3*U0****09,автомат,https://www.avito.ru/moskva_zelenograd/avtomobili/infiniti_g25_2011_1412977852
467,Infiniti,QX80,2018,внедорожник,4 930 000,5.6,синий,полный,левый,бензин,,,5,405 л.с.,,JN1JANZ6*U0****09,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx80_2018_1461959880
468,Infiniti,QX80,2014,внедорожник,2 230 000,5.6,белый,полный,левый,бензин,не битый,3,4,405 л.с.,77000 км,Z8NJANZ6*ES****32,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx80_2014_1384559683
469,Infiniti,G35,2007,седан,650 000,3.5,чёрный,полный,левый,бензин,не битый,4+,4,316 л.с.,175000 км,JN1BBNV3*U0****94,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g35_2007_1377533728
470,Infiniti,QX70,2013,хетчбэк,2 100 000,3.7,чёрный,полный,левый,бензин,не битый,1,5,333 л.с.,47500 км,Z8NTCNS5*DS****80,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx70_2013_1655804598
471,Infiniti,M37,2012,седан,1 150 000,3.7,чёрный,полный,левый,бензин,не битый,2,5,333 л.с.,93150 км,JN1BBNY5*U0****87,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_m37_2012_1647204101
472,Infiniti,EX35,2008,внедорожник,749 000,3.5,коричневый,полный,левый,бензин,не битый,3,5,302 л.с.,123000 км,JN1TANJ5*U0****41,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_ex35_2008_1667104879
473,Infiniti,M35,2008,седан,650 000,3.5,золотой,полный,левый,бензин,не битый,2,4,307 л.с.,160000 км,JN1BCNY5*U0****54,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_m35_2008_1628406051
474,Infiniti,QX70,2015,внедорожник,1 895 000,3.7,чёрный,полный,левый,бензин,не битый,2,5,333 л.с.,93100 км,JN1TCNS5*U0****13,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx70_2015_1504235955
475,Infiniti,M35,2008,седан,650 000,3.5,чёрный,полный,левый,бензин,не битый,3,4,307 л.с.,220000 км,JN1BCNY5*U0****15,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_m35_2008_789493741
476,Infiniti,G25,2011,седан,910 000,2.5,чёрный,задний,левый,бензин,не битый,3,4,222 л.с.,106000 км,JN1BDAV3*U0****02,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g25_2011_1488474456
477,Infiniti,QX56,2009,внедорожник,775 000,5.6,чёрный,полный,левый,бензин,не битый,4+,4,325 л.с.,122000 км,5N3AA08C*AN****69,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx56_2009_1644696931
478,Infiniti,FX35,2002,внедорожник,500 000,3.5,серый,полный,левый,бензин,не битый,3,5,280 л.с.,214564 км,JNRAS08W*3X****29,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2002_1679130460
479,Infiniti,Q60,2018,купе,3 495 000,3.0,красный,полный,левый,бензин,,,2,405 л.с.,,JN1GFNV3*Z0****89,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_q60_2018_1577587044
480,Infiniti,FX50,2011,внедорожник,120 000,5.0,белый,полный,левый,бензин, битый,2,,400 л.с.,70000 км,JN1TBNS5*U0****73,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx50_2011_1383354712
481,Infiniti,QX80,2018,внедорожник,4 930 000,5.6,белый,полный,левый,бензин,,,5,405 л.с.,,JN1JANZ6*U0****26,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx80_2018_1291655467
482,Infiniti,FX35,2007,универсал,630 000,3.5,чёрный,полный,левый,бензин,не битый,3,5,280 л.с.,170000 км,JN1TANS5*U0****07,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2007_1490034859
483,Infiniti,QX50,2018,внедорожник,3 410 000,2.0,чёрный,полный,левый,бензин,,,5,249 л.с.,,3PCMANJ5*Z0****06,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_qx50_2018_1675576982
484,Infiniti,FX37,2012,внедорожник,1 339 000,3.7,коричневый,полный,левый,бензин,не битый,3,5,333 л.с.,150717 км,Z8NTCNS5*CS****09,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx37_2012_1339448992
485,Infiniti,FX35,2009,внедорожник,980 000,3.5,коричневый,полный,левый,бензин,не битый,4+,5,307 л.с.,109000 км,JN1TANS5*U0****84,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_fx35_2009_1598589575
486,Infiniti,G25,2011,седан,840 000,2.5,белый,задний,левый,бензин,не битый,4+,4,222 л.с.,113000 км,JN1BDAV3*U0****48,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g25_2011_1159388190
487,Infiniti,Q50,2018,седан,2 940 000,3.0,чёрный,полный,левый,бензин,,,4,405 л.с.,,JN1BFNV3*U0****29,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_q50_2018_1587270449
488,Infiniti,G25,2012,седан,980 000,2.5,чёрный,задний,левый,бензин,не битый,3,5,222 л.с.,130000 км,JN1BDAV3*U0****60,автомат,https://www.avito.ru/moskva/avtomobili/infiniti_g25_2012_1572192777
