,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
1055,Mazda,3,2011,седан,550 000,2.0,белый,передний,левый,бензин,не битый,1,4,150 л.с.,110000 км,JMZBL12F*01****94,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2011_1225229377
1056,Mazda,CX-7,2007,внедорожник,480 000,2.3,пурпурный,полный,левый,бензин,не битый,3,5,238 л.с.,132000 км,JMZER893*80****21,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2007_1375751529
1057,Mazda,Millenia,2000,седан,70 000,2.0,зелёный,передний,правый,бензин,не битый,4+,4,160 л.с.,215000 км,TAFP ****27,автомат,https://www.avito.ru/moskva/avtomobili/mazda_millenia_2000_1355309199
1058,Mazda,CX-7,2011,внедорожник,630 000,2.3,чёрный,полный,левый,бензин,не битый,2,,238 л.с.,114000 км,JMZER893*00****71,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2011_1569928284
1059,Mazda,3,2008,хетчбэк,340 000,2.0,чёрный,передний,левый,бензин,не битый,2,5,150 л.с.,160000 км,JMZBK14F*91****08,механика,https://www.avito.ru/moskva/avtomobili/mazda_3_2008_959904992
1060,Mazda,CX-7,2010,внедорожник,720 000,2.3,чёрный,полный,левый,бензин,не битый,1,,238 л.с.,90000 км,JMZER893*00****50,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2010_1382578865
1061,Mazda,6,2008,седан,370 000,1.8,синий,задний,левый,бензин,не битый,1,4,120 л.с.,175493 км,JMZGH128*01****41,механика,https://www.avito.ru/moskva/avtomobili/mazda_6_2008_1429929492
1062,Mazda,3,2008,седан,360 000,2.0,серебряный,передний,левый,бензин,не битый,4+,5,150 л.с.,165644 км,JMZBK12F*01****24,автомат,https://www.avito.ru/moskva/avtomobili/mazda_3_2008_1539727610
1063,Mazda,CX-7,2010,внедорожник,85 000,2.3,красный,полный,левый,бензин, битый,4+,5,231 л.с.,70000 км,JMZER893*00****91,автомат,https://www.avito.ru/moskva/avtomobili/mazda_cx-7_2010_1691876934
1064,Mazda,6,2008,хетчбэк,469 000,2.0,красный,передний,левый,бензин,не битый,2,,147 л.с.,94621 км,JMZGH12F*01****33,автомат,https://www.avito.ru/moskva/avtomobili/mazda_6_2008_1590746810
