,Марка,Модель,Год выпуска,Тип кузова,Цена,Объём двигателя,Цвет,Привод,Руль,Тип двигателя,Состояние,Владельцев по ПТС,Количество дверей,Мощность двигателя,Пробег,VIN или номер кузова,Коробка передач,Ссылка
1743,Mitsubishi,Lancer,2006,седан,265 000,1.6,серебряный,передний,левый,бензин,не битый,1,,98 л.с.,125000 км,JMBSRCS3*5U****06,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_lancer_2006_1562205007
1744,Mitsubishi,Outlander,2018,внедорожник,1 578 000,2.0,серебряный,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****49,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1015703171
1745,Mitsubishi,ASX,2018,внедорожник,1 442 000,2.0,синий,полный,левый,бензин,,,5.0,150 л.с.,,JMBXTGA2*JU****30,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_asx_2018_1372661079
1746,Mitsubishi,ASX,2018,внедорожник,1 422 000,2.0,серебряный,полный,левый,бензин,,,5.0,150 л.с.,,JMBXTGA2*JU****97,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_asx_2018_981650077
1747,Mitsubishi,Pajero Sport,2018,внедорожник,2 598 000,2.4,чёрный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****18,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1397988997
1748,Mitsubishi,Pajero Sport,2018,внедорожник,2 598 000,2.4,коричневый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****38,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1278672494
1749,Mitsubishi,Pajero Sport,2018,внедорожник,2 598 000,2.4,чёрный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****19,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1294477993
1750,Mitsubishi,Outlander,2018,внедорожник,1 578 000,2.0,коричневый,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****48,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1035753875
1751,Mitsubishi,Pajero Sport,2018,внедорожник,2 598 000,2.4,серебряный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****45,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1414081604
1752,Mitsubishi,Outlander,2018,внедорожник,1 762 000,2.0,серебряный,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****90,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1717141489
1753,Mitsubishi,Pajero Sport,2018,внедорожник,2 603 000,2.4,белый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****62,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1164433092
1754,Mitsubishi,Pajero Sport,2018,внедорожник,2 598 000,2.4,чёрный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****05,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1455422569
1755,Mitsubishi,Pajero Sport,2018,внедорожник,2 577 000,2.4,белый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****67,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1484857180
1756,Mitsubishi,Pajero Sport,2018,внедорожник,2 598 000,2.4,чёрный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****23,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1704765855
1757,Mitsubishi,ASX,2018,внедорожник,1 445 000,2.0,белый,полный,левый,бензин,,,5.0,150 л.с.,,JMBXTGA2*JU****92,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_asx_2018_1513822796
1758,Mitsubishi,L200,2017,пикап,2 222 000,2.4,серый,полный,левый,дизель,,,4.0,154 л.с.,,MMCJYKL1*HH****38,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_l200_2017_1395302459
1759,Mitsubishi,Pajero Sport,2018,внедорожник,2 598 000,2.4,серый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****48,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1348878383
1760,Mitsubishi,Outlander,2018,внедорожник,1 772 000,2.0,серебряный,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****77,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_951256474
1761,Mitsubishi,Eclipse Cross,2018,внедорожник,2 178 000,1.5,белый,полный,левый,бензин,,,5.0,150 л.с.,,JMBXTGK1*JZ****81,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_eclipse_cross_2018_1368737116
1762,Mitsubishi,Eclipse Cross,2018,внедорожник,2 195 000,1.5,коричневый,полный,левый,бензин,,,5.0,150 л.с.,,JMBXTGK1*JZ****63,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_eclipse_cross_2018_1010152136
1763,Mitsubishi,Outlander,2018,внедорожник,1 742 000,2.0,чёрный,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****24,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_980758102
1764,Mitsubishi,Outlander,2018,внедорожник,1 742 000,2.0,чёрный,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****36,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1571376423
1765,Mitsubishi,Pajero Sport,2013,внедорожник,1 249 000,2.5,коричневый,полный,левый,дизель,не битый,1,5.0,178 л.с.,113500 км,MMCGYKH4*DD****65,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2013_1400978998
1766,Mitsubishi,Outlander,2018,внедорожник,1 762 000,2.0,серебряный,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****50,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1361381598
1767,Mitsubishi,Outlander,2018,внедорожник,1 762 000,2.0,чёрный,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****72,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1579831307
1768,Mitsubishi,Pajero Sport,2018,внедорожник,2 998 000,2.4,серебряный,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****79,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1403577922
1769,Mitsubishi,Pajero Sport,2018,внедорожник,2 598 000,2.4,серый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****49,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1716096285
1770,Mitsubishi,Outlander,2018,внедорожник,1 812 000,2.0,чёрный,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****94,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1306777772
1771,Mitsubishi,Outlander,2018,внедорожник,1 773 000,2.0,белый,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****45,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1071300364
1772,Mitsubishi,Outlander,2018,внедорожник,1 742 000,2.0,серебряный,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****22,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_959212363
1773,Mitsubishi,Outlander,2018,внедорожник,1 773 000,2.0,белый,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****04,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1395327363
1774,Mitsubishi,Outlander,2018,внедорожник,1 608 000,2.0,серебряный,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****95,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1668992766
1775,Mitsubishi,Pajero Sport,2018,внедорожник,2 553 000,2.4,коричневый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****30,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1323832273
1776,Mitsubishi,Outlander,2018,внедорожник,1 742 000,2.0,чёрный,полный,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****60,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1571236606
1777,Mitsubishi,Pajero Sport,2018,внедорожник,2 553 000,2.4,белый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****48,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1449176442
1778,Mitsubishi,L200,2018,пикап,2 172 000,2.4,коричневый,полный,левый,дизель,,,4.0,154 л.с.,,MMCJJKL1*JH****13,механика,https://www.avito.ru/moskva/avtomobili/mitsubishi_l200_2018_1302928016
1779,Mitsubishi,L200,2018,пикап,2 172 000,2.4,коричневый,полный,левый,дизель,,,4.0,154 л.с.,,MMCJJKL1*JH****14,механика,https://www.avito.ru/moskva/avtomobili/mitsubishi_l200_2018_1203562560
1780,Mitsubishi,Outlander,2018,внедорожник,1 795 000,2.0,белый,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****55,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1249216046
1781,Mitsubishi,Outlander,2018,внедорожник,1 795 000,2.0,белый,передний,левый,бензин,,,5.0,146 л.с.,,Z8TXTGF2*HM****59,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2018_1655160739
1782,Mitsubishi,Pajero Sport,2018,внедорожник,2 998 000,2.4,коричневый,полный,левый,дизель,,,5.0,181 л.с.,,Z8TGUKS1*HM****95,автомат,https://www.avito.ru/moskva/avtomobili/mitsubishi_pajero_sport_2018_1459021837
